
"Place/Jammer/Transmitter/Jammer Link Information"

"Time (UTCG)","Link To ID","Xmtr Power (dBW)","Xmtr Gain (dB)","EIRP (dBW)","Xmtr Azimuth - Phi (deg)","Xmtr Elevation - Theta (deg)","Range (km)","Rcvr Azimuth - Phi (deg)","Rcvr Elevation - Theta (deg)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Carrier Power at Rcvr Input (dBW)","Flux Density (dBW/m^2)","Rcvr Gain (dB)","Free Space Loss (dB)","Atmos Loss (dB)","Rain Loss (dB)","CloudsFog Losss (dB)","TropoScintill Loss (dB)","Prop Loss (dB)","Train (K)","Tatmos (K)","TcloudsFog (K)","TtropoScintill (K)","Tsun (K)","Tearth (K)","Tcosmic (K)","Tother (K)","Tantenna (K)","Tequiv (K)","g/T (dB/K)","C/No (dB*Hz)","C/(No+Io) (dB*Hz)","Bandwidth (MHz)","Bandwidth Overlap (units)","Pol. Rel. Angle (deg)","Polarization Effic (dB)","C/N (dB)","C/(N+I) (dB)","Eb/No (dB)","Eb/(No+Io) (dB)","BER","BER+I","C/I (dB)","DeltaT/T (dB)","Pwr Flux Density (dBW/m^2)"
29 Aug 2025 09:18:10.000,0,5.000,1.7248,6.725,-36.426,75.194,11.1644,107.187,29.499,1.575,-110.684,-152.110,-85.2801,-37.9158,117.3524,0.0536,0.0025,0.0000,0.0000,117.4085,0.078,1.759,0.000,0.000,1.360,0.015,1.350,0.000,4.562,416.661,-67.1240,50.7915,50.7915,5.0000,1.0000,45.000,-3.0103,-16.1982,-16.1982,50.7915,50.7915,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:18:15.000,0,5.000,1.7397,6.740,-38.157,75.456,11.3594,107.189,31.192,1.575,-110.820,-152.321,-85.4165,-37.9905,117.5028,0.0545,0.0026,0.0000,0.0000,117.5598,0.080,1.789,0.000,0.000,1.334,0.015,1.350,0.000,4.569,416.668,-67.1987,50.5803,50.5803,5.0000,1.0000,45.000,-3.0103,-16.4094,-16.4094,50.5803,50.5803,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:18:20.000,0,5.000,1.7546,6.755,-39.823,75.721,11.5639,85.692,32.826,1.575,-110.961,-118.488,-85.5577,-4.0168,117.6578,0.0555,0.0026,0.0000,0.0000,117.7159,0.082,1.821,0.000,0.000,1.765,0.012,1.350,0.000,5.031,417.130,-33.2298,84.4080,84.4080,5.0000,1.0000,45.000,-3.0103,17.4183,17.4183,84.4080,84.4080,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:18:25.000,0,5.000,1.7659,6.766,-41.572,75.926,11.7276,74.763,16.029,1.575,-111.073,-112.577,-85.6693,2.0060,117.7799,0.0563,0.0027,0.0000,0.0000,117.8388,0.084,1.847,0.000,0.000,1.227,0.019,1.350,0.000,4.527,416.625,-27.2018,90.3244,90.3244,5.0000,1.0000,45.000,-3.0103,23.3347,23.3347,90.3244,90.3244,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:18:30.000,0,5.000,1.7689,6.769,-43.486,75.981,11.7729,74.135,-2.481,1.575,-111.104,-112.269,-85.7000,2.3452,117.8134,0.0565,0.0027,0.0000,0.0000,117.8725,0.084,1.854,0.000,0.000,0.000,0.014,1.350,0.000,3.302,415.401,-26.8498,90.6458,90.6458,5.0000,1.0000,45.000,-3.0103,23.6561,23.6561,90.6458,90.6458,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:18:35.000,0,5.000,1.7636,6.764,-45.374,75.885,11.6947,75.252,-20.993,1.575,-111.051,-112.819,-85.6470,1.7416,117.7555,0.0561,0.0027,0.0000,0.0000,117.8143,0.084,1.842,0.000,0.000,0.000,0.020,1.350,0.000,3.295,415.394,-27.4533,90.0952,90.0952,5.0000,1.0000,45.000,-3.0103,23.1055,23.1055,90.0952,90.0952,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:18:40.000,0,5.000,1.7501,6.750,-47.044,75.641,11.5012,80.079,-39.478,1.575,-110.918,-115.209,-85.5147,-0.7803,117.6106,0.0552,0.0026,0.0000,0.0000,117.6684,0.082,1.811,0.000,0.000,0.000,0.042,1.350,0.000,3.285,415.384,-29.9751,87.7058,87.7058,5.0000,1.0000,45.000,-3.0103,20.7161,20.7161,87.7058,87.7058,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:18:45.000,0,5.000,1.7312,6.731,-48.512,75.306,11.2466,109.697,-40.756,1.575,-110.741,-152.199,-85.3378,-37.9475,117.4161,0.0539,0.0025,0.0000,0.0000,117.4726,0.079,1.771,0.000,0.000,0.000,0.058,1.349,0.000,3.258,415.357,-67.1420,50.7157,50.7157,5.0000,1.0000,45.000,-3.0103,-16.2740,-16.2740,50.7157,50.7157,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:18:50.000,0,5.000,1.7114,6.711,-50.048,74.964,10.9986,109.694,-39.235,1.575,-110.566,-151.928,-85.1626,-37.8513,117.2224,0.0527,0.0024,0.0000,0.0000,117.2776,0.077,1.732,0.000,0.000,0.000,0.056,1.349,0.000,3.214,415.313,-67.0454,50.9875,50.9875,5.0000,1.0000,45.000,-3.0103,-16.0022,-16.0022,50.9875,50.9875,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:18:55.000,0,5.000,1.6909,6.691,-51.658,74.619,10.7587,109.692,-37.644,1.575,-110.394,-151.660,-84.9903,-37.7562,117.0309,0.0516,0.0024,0.0000,0.0000,117.0849,0.074,1.694,0.000,0.000,0.000,0.054,1.349,0.000,3.172,415.271,-66.9498,51.2554,51.2554,5.0000,1.0000,45.000,-3.0103,-15.7343,-15.7343,51.2554,51.2554,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:19:00.000,0,5.000,1.6698,6.670,-53.346,74.270,10.5275,109.689,-35.982,1.575,-110.225,-151.398,-84.8215,-37.6624,116.8422,0.0505,0.0023,0.0000,0.0000,116.8950,0.072,1.658,0.000,0.000,0.000,0.052,1.350,0.000,3.132,415.230,-66.8556,51.5184,51.5184,5.0000,1.0000,45.000,-3.0103,-15.4713,-15.4713,51.5184,51.5184,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:19:05.000,0,5.000,1.6481,6.648,-55.114,73.920,10.3055,109.687,-34.247,1.575,-110.061,-151.141,-84.6570,-37.5704,116.6571,0.0494,0.0022,0.0000,0.0000,116.7087,0.070,1.623,0.001,0.000,0.000,0.050,1.350,0.000,3.093,415.191,-66.7632,51.7753,51.7753,5.0000,1.0000,45.000,-3.0103,-15.2144,-15.2144,51.7753,51.7753,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:19:10.000,0,5.000,1.6260,6.626,-56.965,73.571,10.0934,109.685,-32.438,1.575,-109.901,-150.892,-84.4975,-37.4806,116.4765,0.0484,0.0021,0.0001,0.0000,116.5271,0.068,1.590,0.002,0.000,0.000,0.047,1.350,0.000,3.056,415.155,-66.6730,52.0250,52.0250,5.0000,1.0000,45.000,-3.0103,-14.9647,-14.9647,52.0250,52.0250,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:19:15.000,0,5.000,1.6036,6.604,-58.900,73.224,9.8918,109.683,-30.553,1.575,-109.747,-150.651,-84.3437,-37.3935,116.3012,0.0474,0.0021,0.0001,0.0000,116.3509,0.065,1.558,0.004,0.000,0.000,0.045,1.350,0.000,3.022,415.120,-66.5855,52.2663,52.2663,5.0000,1.0000,45.000,-3.0103,-14.7234,-14.7234,52.2663,52.2663,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:19:20.000,0,5.000,1.5810,6.581,-60.920,72.883,9.7014,109.681,-28.591,1.575,-109.600,-150.420,-84.1964,-37.3095,116.1324,0.0465,0.0020,0.0002,0.0000,116.1811,0.063,1.528,0.006,0.000,0.000,0.042,1.350,0.000,2.989,415.087,-66.5012,52.4979,52.4979,5.0000,1.0000,45.000,-3.0103,-14.4918,-14.4918,52.4979,52.4979,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:19:25.000,0,5.000,1.5586,6.559,-63.027,72.550,9.5228,109.679,-26.553,1.575,-109.460,-150.200,-84.0566,-37.2292,115.9710,0.0456,0.0020,0.0002,0.0000,116.0188,0.061,1.500,0.008,0.000,0.000,0.039,1.350,0.000,2.957,415.056,-66.4206,52.7184,52.7184,5.0000,1.0000,45.000,-3.0103,-14.2713,-14.2713,52.7184,52.7184,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:19:30.000,0,5.000,1.5365,6.537,-65.219,72.229,9.3566,109.677,-24.441,1.575,-109.329,-149.992,-83.9250,-37.1532,115.8181,0.0448,0.0019,0.0003,0.0000,115.8651,0.060,1.474,0.009,0.000,0.000,0.036,1.350,0.000,2.928,415.027,-66.3442,52.9263,52.9263,5.0000,1.0000,45.000,-3.0103,-14.0634,-14.0634,52.9263,52.9263,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:19:35.000,0,5.000,1.5151,6.515,-67.495,71.922,9.2037,109.676,-22.255,1.575,-109.206,-149.798,-83.8026,-37.0819,115.6750,0.0441,0.0018,0.0003,0.0000,115.7212,0.058,1.450,0.011,0.000,0.000,0.032,1.350,0.000,2.900,414.999,-66.2727,53.1202,53.1202,5.0000,1.0000,45.000,-3.0103,-13.8695,-13.8695,53.1202,53.1202,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:19:40.000,0,5.000,1.4946,6.495,-69.852,71.633,9.0646,109.675,-19.998,1.575,-109.094,-149.620,-83.6901,-37.0161,115.5427,0.0434,0.0018,0.0004,0.0000,115.5883,0.056,1.428,0.012,0.000,0.000,0.029,1.350,0.000,2.875,414.974,-66.2066,53.2988,53.2988,5.0000,1.0000,45.000,-3.0103,-13.6909,-13.6909,53.2988,53.2988,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:19:45.000,0,5.000,1.4753,6.475,-72.287,71.367,8.9400,109.674,-17.675,1.575,-108.992,-149.459,-83.5886,-36.9563,115.4225,0.0428,0.0018,0.0004,0.0000,115.4675,0.055,1.408,0.014,0.000,0.000,0.026,1.350,0.000,2.853,414.952,-66.1465,53.4604,53.4604,5.0000,1.0000,45.000,-3.0103,-13.5293,-13.5293,53.4604,53.4604,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:19:50.000,0,5.000,1.4577,6.458,-74.794,71.126,8.8305,109.673,-15.290,1.575,-108.902,-149.316,-83.4986,-36.9030,115.3154,0.0423,0.0017,0.0005,0.0000,115.3599,0.054,1.391,0.015,0.000,0.000,0.023,1.350,0.000,2.833,414.932,-66.0931,53.6039,53.6039,5.0000,1.0000,45.000,-3.0103,-13.3858,-13.3858,53.6039,53.6039,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:19:55.000,0,5.000,1.4420,6.442,-77.366,70.914,8.7367,109.672,-12.850,1.575,-108.825,-149.192,-83.4211,-36.8568,115.2227,0.0419,0.0017,0.0005,0.0000,115.2667,0.053,1.376,0.017,0.000,0.000,0.020,1.350,0.000,2.816,414.914,-66.0467,53.7278,53.7278,5.0000,1.0000,45.000,-3.0103,-13.2619,-13.2619,53.7278,53.7278,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:20:00.000,0,5.000,1.4287,6.429,-79.995,70.736,8.6591,109.671,-10.361,1.575,-108.760,-149.089,-83.3565,-36.8182,115.1451,0.0415,0.0017,0.0006,0.0000,115.1888,0.052,1.364,0.018,0.000,0.000,0.018,1.350,0.000,2.801,414.900,-66.0079,53.8311,53.8311,5.0000,1.0000,45.000,-3.0103,-13.1586,-13.1586,53.8311,53.8311,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:20:05.000,0,5.000,1.4179,6.418,-82.672,70.593,8.5980,109.671,-7.832,1.575,-108.709,-149.007,-83.3056,-36.7876,115.0837,0.0412,0.0016,0.0006,0.0000,115.1271,0.051,1.354,0.020,0.000,0.000,0.016,1.350,0.000,2.791,414.889,-65.9772,53.9127,53.9127,5.0000,1.0000,45.000,-3.0103,-13.0770,-13.0770,53.9127,53.9127,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:20:10.000,0,5.000,1.4100,6.410,-85.386,70.489,8.5540,109.670,-5.273,1.575,-108.672,-148.948,-83.2688,-36.7654,115.0391,0.0410,0.0016,0.0007,0.0000,115.0823,0.051,1.347,0.021,0.000,0.000,0.014,1.350,0.000,2.783,414.882,-65.9549,53.9718,53.9718,5.0000,1.0000,45.000,-3.0103,-13.0179,-13.0179,53.9718,53.9718,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:20:15.000,0,5.000,1.4051,6.405,-88.126,70.425,8.5272,109.670,-2.691,1.575,-108.650,-148.912,-83.2463,-36.7518,115.0118,0.0408,0.0016,0.0007,0.0000,115.0550,0.050,1.342,0.023,0.000,0.000,0.013,1.350,0.000,2.779,414.878,-65.9413,54.0079,54.0079,5.0000,1.0000,45.000,-3.0103,-12.9818,-12.9818,54.0079,54.0079,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:20:20.000,0,5.000,1.4034,6.403,-90.878,70.402,8.5178,109.670,-0.099,1.575,-108.642,-148.899,-83.2384,-36.7471,115.0023,0.0408,0.0016,0.0008,0.0000,115.0454,0.050,1.341,0.024,0.000,0.000,0.013,1.350,0.000,2.779,414.877,-65.9366,54.0205,54.0205,5.0000,1.0000,45.000,-3.0103,-12.9692,-12.9692,54.0205,54.0205,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:20:25.000,0,5.000,1.4048,6.405,-93.631,70.422,8.5259,109.670,2.493,1.575,-108.649,-148.910,-83.2453,-36.7512,115.0105,0.0408,0.0016,0.0008,0.0000,115.0537,0.050,1.342,0.026,0.000,0.000,0.013,1.350,0.000,2.782,414.881,-65.9407,54.0096,54.0096,5.0000,1.0000,45.000,-3.0103,-12.9801,-12.9801,54.0096,54.0096,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:20:30.000,0,5.000,1.4095,6.409,-96.372,70.482,8.5513,109.670,5.076,1.575,-108.670,-148.945,-83.2667,-36.7641,115.0364,0.0409,0.0016,0.0009,0.0000,115.0798,0.051,1.346,0.027,0.000,0.000,0.014,1.350,0.000,2.788,414.887,-65.9537,53.9751,53.9751,5.0000,1.0000,45.000,-3.0103,-13.0146,-13.0146,53.9751,53.9751,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:20:35.000,0,5.000,1.4172,6.417,-99.089,70.584,8.5941,109.670,7.638,1.575,-108.706,-149.002,-83.3026,-36.7856,115.0797,0.0411,0.0016,0.0009,0.0000,115.1234,0.051,1.352,0.029,0.000,0.000,0.016,1.350,0.000,2.799,414.897,-65.9753,53.9176,53.9176,5.0000,1.0000,45.000,-3.0103,-13.0721,-13.0721,53.9176,53.9176,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:20:40.000,0,5.000,1.4278,6.428,-101.769,70.724,8.6538,109.671,10.169,1.575,-108.756,-149.082,-83.3525,-36.8156,115.1398,0.0414,0.0017,0.0010,0.0000,115.1839,0.052,1.362,0.031,0.000,0.000,0.018,1.350,0.000,2.812,414.911,-66.0054,53.8376,53.8376,5.0000,1.0000,45.000,-3.0103,-13.1521,-13.1521,53.8376,53.8376,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:20:45.000,0,5.000,1.4409,6.441,-104.402,70.900,8.7302,109.672,12.661,1.575,-108.820,-149.184,-83.4161,-36.8536,115.2162,0.0418,0.0017,0.0010,0.0000,115.2607,0.053,1.374,0.033,0.000,0.000,0.020,1.350,0.000,2.829,414.928,-66.0436,53.7358,53.7358,5.0000,1.0000,45.000,-3.0103,-13.2539,-13.2539,53.7358,53.7358,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:20:50.000,0,5.000,1.4564,6.456,-106.979,71.109,8.8228,109.672,15.106,1.575,-108.896,-149.306,-83.4928,-36.8992,115.3078,0.0422,0.0017,0.0011,0.0000,115.3529,0.054,1.388,0.035,0.000,0.000,0.023,1.350,0.000,2.849,414.948,-66.0895,53.6133,53.6133,5.0000,1.0000,45.000,-3.0103,-13.3764,-13.3764,53.6133,53.6133,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:20:55.000,0,5.000,1.4739,6.474,-109.491,71.347,8.9311,109.673,17.495,1.575,-108.986,-149.448,-83.5819,-36.9520,115.4138,0.0427,0.0017,0.0012,0.0000,115.4595,0.055,1.405,0.037,0.000,0.000,0.026,1.350,0.000,2.872,414.971,-66.1425,53.4711,53.4711,5.0000,1.0000,45.000,-3.0103,-13.5186,-13.5186,53.4711,53.4711,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:21:00.000,0,5.000,1.4931,6.493,-111.932,71.612,9.0546,109.674,19.823,1.575,-109.086,-149.608,-83.6828,-37.0114,115.5331,0.0433,0.0018,0.0012,0.0000,115.5794,0.056,1.424,0.039,0.000,0.000,0.029,1.350,0.000,2.898,414.997,-66.2021,53.3107,53.3107,5.0000,1.0000,45.000,-3.0103,-13.6790,-13.6790,53.3107,53.3107,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:21:05.000,0,5.000,1.5135,6.513,-114.295,71.899,9.1926,109.676,22.085,1.575,-109.198,-149.785,-83.7945,-37.0768,115.6644,0.0440,0.0018,0.0013,0.0000,115.7116,0.058,1.445,0.041,0.000,0.000,0.032,1.350,0.000,2.927,415.025,-66.2678,53.1332,53.1332,5.0000,1.0000,45.000,-3.0103,-13.8565,-13.8565,53.1332,53.1332,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:21:10.000,0,5.000,1.5349,6.535,-116.578,72.205,9.3445,109.677,24.276,1.575,-109.320,-149.978,-83.9163,-37.1476,115.8068,0.0447,0.0019,0.0014,0.0000,115.8548,0.060,1.469,0.044,0.000,0.000,0.035,1.350,0.000,2.957,415.056,-66.3390,52.9403,52.9403,5.0000,1.0000,45.000,-3.0103,-14.0494,-14.0494,52.9403,52.9403,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:21:15.000,0,5.000,1.5569,6.557,-118.776,72.525,9.5096,109.679,26.395,1.575,-109.451,-150.185,-84.0473,-37.2233,115.9590,0.0455,0.0020,0.0015,0.0000,116.0079,0.061,1.495,0.046,0.000,0.000,0.038,1.350,0.000,2.990,415.089,-66.4150,52.7332,52.7332,5.0000,1.0000,45.000,-3.0103,-14.2565,-14.2565,52.7332,52.7332,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:21:20.000,0,5.000,1.5793,6.579,-120.889,72.858,9.6873,109.680,28.438,1.575,-109.590,-150.404,-84.1867,-37.3033,116.1198,0.0463,0.0020,0.0016,0.0000,116.1697,0.063,1.522,0.049,0.000,0.000,0.041,1.350,0.000,3.026,415.124,-66.4954,52.5134,52.5134,5.0000,1.0000,45.000,-3.0103,-14.4763,-14.4763,52.5134,52.5134,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:21:25.000,0,5.000,1.6019,6.602,-122.916,73.198,9.8768,109.682,30.405,1.575,-109.737,-150.634,-84.3335,-37.3870,116.2881,0.0472,0.0021,0.0016,0.0000,116.3390,0.065,1.552,0.052,0.000,0.000,0.044,1.350,0.000,3.063,415.162,-66.5795,52.2825,52.2825,5.0000,1.0000,45.000,-3.0103,-14.7072,-14.7072,52.2825,52.2825,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:21:30.000,0,5.000,1.6243,6.624,-124.858,73.544,10.0776,109.684,32.296,1.575,-109.891,-150.875,-84.4870,-37.4739,116.4629,0.0482,0.0021,0.0017,0.0000,116.5149,0.067,1.583,0.054,0.000,0.000,0.047,1.350,0.000,3.102,415.200,-66.6668,52.0417,52.0417,5.0000,1.0000,45.000,-3.0103,-14.9480,-14.9480,52.0417,52.0417,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:21:35.000,0,5.000,1.6465,6.646,-126.715,73.894,10.2889,109.686,34.112,1.575,-110.050,-151.124,-84.6463,-37.5636,116.6431,0.0492,0.0022,0.0018,0.0000,116.6964,0.070,1.616,0.057,0.000,0.000,0.049,1.350,0.000,3.142,415.241,-66.7569,51.7924,51.7924,5.0000,1.0000,45.000,-3.0103,-15.1973,-15.1973,51.7924,51.7924,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:21:40.000,0,5.000,1.6682,6.668,-128.489,74.244,10.5102,109.689,35.852,1.575,-110.214,-151.380,-84.8106,-37.6554,116.8279,0.0503,0.0023,0.0019,0.0000,116.8824,0.072,1.651,0.061,0.000,0.000,0.052,1.350,0.000,3.184,415.283,-66.8491,51.5358,51.5358,5.0000,1.0000,45.000,-3.0103,-15.4539,-15.4539,51.5358,51.5358,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:21:45.000,0,5.000,1.6894,6.689,-130.183,74.593,10.7407,109.691,37.520,1.575,-110.383,-151.642,-84.9791,-37.7490,117.0164,0.0514,0.0024,0.0020,0.0000,117.0721,0.074,1.686,0.064,0.000,0.000,0.054,1.349,0.000,3.228,415.327,-66.9432,51.2731,51.2731,5.0000,1.0000,45.000,-3.0103,-15.7166,-15.7166,51.2731,51.2731,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:21:50.000,0,5.000,1.7099,6.710,-131.799,74.939,10.9799,109.694,39.116,1.575,-110.555,-151.909,-85.1513,-37.8441,117.2077,0.0525,0.0024,0.0021,0.0000,117.2648,0.077,1.724,0.067,0.000,0.000,0.056,1.349,0.000,3.273,415.372,-67.0388,51.0055,51.0055,5.0000,1.0000,45.000,-3.0103,-15.9842,-15.9842,51.0055,51.0055,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:21:55.000,0,5.000,1.7297,6.730,-133.340,75.280,11.2273,109.696,40.642,1.575,-110.730,-152.181,-85.3264,-37.9402,117.4013,0.0537,0.0025,0.0023,0.0000,117.4597,0.079,1.762,0.071,0.000,0.000,0.058,1.349,0.000,3.319,415.418,-67.1354,50.7338,50.7338,5.0000,1.0000,45.000,-3.0103,-16.2559,-16.2559,50.7338,50.7338,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:22:00.000,0,5.000,1.7488,6.749,-134.809,75.617,11.4824,127.559,42.633,1.575,-110.907,-149.919,-85.5039,-35.5008,117.5964,0.0549,0.0026,0.0024,0.0000,117.6562,0.082,1.802,0.075,0.000,0.000,0.058,1.349,0.000,3.365,415.464,-64.6965,52.9952,52.9952,5.0000,1.0000,45.000,-3.0103,-13.9945,-13.9945,52.9952,52.9952,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:22:05.000,0,5.000,1.7700,6.770,-135.914,76.001,11.7887,152.226,62.813,1.575,-111.117,-150.578,-85.7129,-35.9516,117.8250,0.0564,0.0027,0.0025,0.0000,117.8866,0.085,1.849,0.079,0.000,0.000,0.062,1.349,0.000,3.424,415.523,-65.1478,52.3347,52.3347,5.0000,1.0000,45.000,-3.0103,-14.6550,-14.6550,52.3347,52.3347,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:22:10.000,0,5.000,1.7931,6.793,-136.332,76.431,12.1519,-158.357,76.175,1.575,-111.359,-153.422,-85.9555,-38.5525,118.0886,0.0581,0.0028,0.0026,0.0000,118.1521,0.088,1.906,0.083,0.000,0.000,0.050,1.350,0.000,3.477,415.575,-67.7493,49.4908,49.4908,5.0000,1.0000,45.000,-3.0103,-17.4989,-17.4989,49.4908,49.4908,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:22:15.000,0,5.000,1.8144,6.814,-136.067,76.842,12.5211,-96.325,67.205,1.575,-111.600,-160.825,-86.1961,-45.7155,118.3486,0.0599,0.0029,0.0028,0.0000,118.4141,0.092,1.963,0.087,0.000,0.218,0.034,1.350,0.000,3.744,415.842,-74.9151,42.0844,42.0844,5.0000,1.0000,45.000,-3.0103,-24.9053,-24.9053,42.0844,42.0844,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:22:20.000,0,5.000,1.8318,6.832,-135.210,77.186,12.8486,-80.090,49.363,1.575,-111.808,-116.842,-86.4047,-1.5229,118.5728,0.0614,0.0030,0.0029,0.0000,118.6401,0.095,2.014,0.090,0.000,0.515,0.013,1.350,0.000,4.076,416.175,-30.7260,86.0649,86.0649,5.0000,1.0000,45.000,-3.0103,19.0752,19.0752,86.0649,86.0649,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:22:25.000,0,5.000,1.8440,6.844,-133.905,77.434,13.0954,-74.771,30.567,1.575,-111.963,-113.947,-86.5591,1.5261,118.7381,0.0626,0.0031,0.0029,0.0000,118.8067,0.097,2.053,0.091,0.000,0.748,0.008,1.350,0.000,4.347,416.445,-27.6798,88.9567,88.9567,5.0000,1.0000,45.000,-3.0103,21.9670,21.9670,88.9567,88.9567,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:22:30.000,0,5.000,1.8513,6.851,-132.338,77.582,13.2484,-103.471,21.314,1.575,-112.057,-154.221,-86.6535,-38.6532,118.8390,0.0633,0.0031,0.0029,0.0000,118.9084,0.099,2.077,0.091,0.000,2.253,0.012,1.350,0.000,5.881,417.980,-67.8751,48.6670,48.6670,5.0000,1.0000,45.000,-3.0103,-18.3227,-18.3227,48.6670,48.6670,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:22:35.000,0,5.000,1.8579,6.858,-130.770,77.720,13.3935,-103.472,22.851,1.575,-112.146,-154.356,-86.7422,-38.7001,118.9336,0.0640,0.0032,0.0029,0.0000,119.0037,0.100,2.099,0.091,0.000,2.247,0.012,1.350,0.000,5.900,417.999,-67.9221,48.5312,48.5312,5.0000,1.0000,45.000,-3.0103,-18.4585,-18.4585,48.5312,48.5312,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
